event_slug,market_slug,question,over_volume,under_volume
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-nikola-vucevic,Will Nikola Vucevic lead the NBA in rebounds during the 2025–26 NBA season?,18.78,10682.92
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-zach-edey,Will Zach Edey lead the NBA in rebounds during the 2025–26 NBA season?,7.46,2565.79
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-kel-el-ware,Will Kel'el Ware lead the NBA in rebounds during the 2025–26 NBA season?,28.82,11489.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-yves-missi,Will Yves Missi lead the NBA in rebounds during the 2025–26 NBA season?,2.94,2452.13
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-jarrett-allen,Will Jarrett Allen lead the NBA in rebounds during the 2025–26 NBA season?,3.56,2242.02
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-joel-embiid,Will Joel Embiid lead the NBA in rebounds during the 2025–26 NBA season?,3.76,2614.39
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-chet-holmgren,Will Chet Holmgren lead the NBA in rebounds during the 2025–26 NBA season?,6.5,5714.34
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-evan-mobley,Will Evan Mobley lead the NBA in rebounds during the 2025–26 NBA season?,39.48,3423.32
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-onyeka-okongwu,Will Onyeka Okongwu lead the NBA in rebounds during the 2025–26 NBA season?,19.35,10197.7
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-bam-adebayo,Will Bam Adebayo lead the NBA in rebounds during the 2025–26 NBA season?,69.19,20891.77
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-jalen-johnson,Will Jalen Johnson lead the NBA in rebounds during the 2025–26 NBA season?,32.6,15063.09
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-jakob-poeltl,Will Jakob Poeltl lead the NBA in rebounds during the 2025–26 NBA season?,1.74,2277.05
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-nic-claxton,Will Nic Claxton lead the NBA in rebounds during the 2025–26 NBA season?,14.95,9637.39
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-lebron-james,Will LeBron James lead the NBA in rebounds during the 2025–26 NBA season?,2.77,2058.6
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-josh-hart,Will Josh Hart lead the NBA in rebounds during the 2025–26 NBA season?,5.36,2433.31
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-amen-thompson,Will Amen Thompson lead the NBA in rebounds during the 2025–26 NBA season?,2.1,2162.7
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-luka-doncic,Will Luka Doncic lead the NBA in rebounds during the 2025–26 NBA season?,2.72,2324.81
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-josh-giddey,Will Josh Giddey lead the NBA in rebounds during the 2025–26 NBA season?,22.89,7035.38
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-dereck-lively,Will Dereck Lively lead the NBA in rebounds during the 2025–26 NBA season?,4.02,2681.6
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-moussa-diabate,Will Moussa Diabate lead the NBA in rebounds during the 2025–26 NBA season?,16.16,8763.58
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-neemias-queta,Will Neemias Queta lead the NBA in rebounds during the 2025–26 NBA season?,27.51,9069.92
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-0,Will Player 1 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-1,Will Player 2 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-2,Will Player 3 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-3,Will Player 4 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-4,Will Player 5 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-5,Will Player 6 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-6,Will Player 7 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-7,Will Player 8 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-8,Will Player 9 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-9,Will Player 10 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-10,Will Player 11 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-11,Will Player 12 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-12,Will Player 13 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-13,Will Player 14 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-14,Will Player 15 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-15,Will Player 16 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-16,Will Player 17 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-17,Will Player 18 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-18,Will Player 19 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-19,Will Player 20 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-20,Will Player 21 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-21,Will Player 22 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-22,Will Player 23 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-23,Will Player 24 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-player-24,Will Player 25 lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-rpg-leader,nba-2025-26-rpg-leader-other,Will Other lead the NBA in rebounds during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-shai-gilgeous-alexander,Will Shai Gilgeous-Alexander lead the NBA in points during the 2025–26 NBA season?,2194.62,60598.89
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-giannis-antetokounmpo,Will Giannis Antetokounmpo lead the NBA in points during the 2025–26 NBA season?,110.02,23255.27
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-luka-doncic,Will Luka Doncic lead the NBA in points during the 2025–26 NBA season?,35813.51,34391.82
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-anthony-edwards,Will Anthony Edwards lead the NBA in points during the 2025–26 NBA season?,48.28,34586.74
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-nikola-jokic,Will Nikola Jokic lead the NBA in points during the 2025–26 NBA season?,77.79,18786.55
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-devin-booker,Will Devin Booker lead the NBA in points during the 2025–26 NBA season?,30.58,11050.05
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-joel-embiid,Will Joel Embiid lead the NBA in points during the 2025–26 NBA season?,11.99,5551.79
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jaylen-brown,Will Jaylen Brown lead the NBA in points during the 2025–26 NBA season?,18.56,44233.13
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-cade-cunningham,Will Cade Cunningham lead the NBA in points during the 2025–26 NBA season?,8.69,6143.44
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jalen-brunson,Will Jalen Brunson lead the NBA in points during the 2025–26 NBA season?,90.86,17004.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-ja-morant,Will Ja Morant lead the NBA in points during the 2025–26 NBA season?,14.84,8835.68
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-victor-wembanyama,Will Victor Wembanyama lead the NBA in points during the 2025–26 NBA season?,509.96,13838.88
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-kevin-durant,Will Kevin Durant lead the NBA in points during the 2025–26 NBA season?,14.37,38743.97
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-paolo-banchero,Will Paolo Banchero lead the NBA in points during the 2025–26 NBA season?,20.82,15762.09
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-zion-williamson,Will Zion Williamson lead the NBA in points during the 2025–26 NBA season?,21.45,13449.27
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-anthony-davis,Will Anthony Davis lead the NBA in points during the 2025–26 NBA season?,3.74,3916.93
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-tyrese-maxey,Will Tyrese Maxey lead the NBA in points during the 2025–26 NBA season?,277.35,20096.88
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-lamelo-ball,Will LaMelo Ball lead the NBA in points during the 2025–26 NBA season?,59.6,14473.91
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-donovan-mitchell,Will Donovan Mitchell lead the NBA in points during the 2025–26 NBA season?,27.65,6753.33
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-cam-thomas,Will Cam Thomas lead the NBA in points during the 2025–26 NBA season?,5.86,4828.95
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-trae-young,Will Trae Young lead the NBA in points during the 2025–26 NBA season?,15.59,17585.13
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-stephen-curry,Will Stephen Curry lead the NBA in points during the 2025–26 NBA season?,17.57,14944.49
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-karl-anthony-towns,Will Karl-Anthony Towns lead the NBA in points during the 2025–26 NBA season?,19.43,25478.2
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jaren-jackson-jr,Will Jaren Jackson Jr. lead the NBA in points during the 2025–26 NBA season?,8.31,7510.25
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jalen-green,Will Jalen Green lead the NBA in points during the 2025–26 NBA season?,3.31,3889.17
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-kawhi-leonard,Will Kawhi Leonard lead the NBA in points during the 2025–26 NBA season?,11.56,4319.61
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jalen-williams,Will Jalen Williams lead the NBA in points during the 2025–26 NBA season?,10.69,19758.92
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-pascal-siakam,Will Pascal Siakam lead the NBA in points during the 2025–26 NBA season?,83.59,56303.06
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-lebron-james,Will LeBron James lead the NBA in points during the 2025–26 NBA season?,21.86,7542.87
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-michael-porter-jr,Will Michael Porter Jr. lead the NBA in points during the 2025–26 NBA season?,5.89,14953.04
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-shaedon-sharpe,Will Shaedon Sharpe lead the NBA in points during the 2025–26 NBA season?,6.38,6169.13
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-brandon-ingram,Will Brandon Ingram lead the NBA in points during the 2025–26 NBA season?,24.35,85671.33
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-cj-mccollum,Will CJ McCollum lead the NBA in points during the 2025–26 NBA season?,16.68,21951.18
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-franz-wagner,Will Franz Wagner lead the NBA in points during the 2025–26 NBA season?,11.44,6091.17
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-lauri-markkanen,Will Lauri Markkanen lead the NBA in points during the 2025–26 NBA season?,24.97,19560.64
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-james-harden,Will James Harden lead the NBA in points during the 2025–26 NBA season?,37.32,31181.17
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-zach-lavine,Will Zach LaVine lead the NBA in points during the 2025–26 NBA season?,46.99,12534.87
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-demar-derozan,Will DeMar DeRozan lead the NBA in points during the 2025–26 NBA season?,6.05,12542.15
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-rj-barrett,Will RJ Barrett lead the NBA in points during the 2025–26 NBA season?,14.41,14645.68
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-julius-randle,Will Julius Randle lead the NBA in points during the 2025–26 NBA season?,10.23,13515.73
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-jordan-poole,Will Jordan Poole lead the NBA in points during the 2025–26 NBA season?,14.97,10424.4
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-alperen-sengun,Will Alperen Sengun lead the NBA in points during the 2025–26 NBA season?,7.03,4099.8
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-brandon-miller,Will Brandon Miller lead the NBA in points during the 2025–26 NBA season?,21.15,12786.86
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-desmond-bane,Will Desmond Bane lead the NBA in points during the 2025–26 NBA season?,12.35,23554.77
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-0,Will Player 1 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-1,Will Player 2 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-2,Will Player 3 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-3,Will Player 4 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-4,Will Player 5 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-5,Will Player 6 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-6,Will Player 7 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-7,Will Player 8 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-8,Will Player 9 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-9,Will Player 10 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-10,Will Player 11 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-11,Will Player 12 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-12,Will Player 13 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-13,Will Player 14 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-14,Will Player 15 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-15,Will Player 16 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-16,Will Player 17 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-17,Will Player 18 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-18,Will Player 19 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-19,Will Player 20 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-20,Will Player 21 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-21,Will Player 22 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-22,Will Player 23 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-23,Will Player 24 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-player-24,Will Player 25 lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-2025-26-ppg-leader,nba-2025-26-ppg-leader-other,Will Other lead the NBA in points during the 2025–26 NBA season?,0.0,0.0
nba-finals-g7-assists-leader-111,will-shai-gilgeous-alexander-record-the-most-assists-in-game-7-of-the-nba-finals-593,Will Shai Gilgeous-Alexander record the most assists in Game 7 of the NBA Finals?,1425.28,4.02
nba-finals-g7-assists-leader-111,will-jalen-williams-record-the-most-assists-in-game-7-of-the-nba-finals-522,Will Jalen Williams record the most assists in Game 7 of the NBA Finals?,0.09,589.34
nba-finals-g7-assists-leader-111,will-pascal-siakam-record-the-most-assists-in-game-7-of-the-nba-finals-477,Will Pascal Siakam record the most assists in Game 7 of the NBA Finals?,0.17,750.2
nba-finals-g7-assists-leader-111,will-tyrese-haliburton-record-the-most-assists-in-game-7-of-the-nba-finals-248,Will Tyrese Haliburton record the most assists in Game 7 of the NBA Finals?,0.11,617.68
nba-finals-g7-assists-leader-111,will-chet-holmgren-record-the-most-assists-in-game-7-of-the-nba-finals-427,Will Chet Holmgren record the most assists in Game 7 of the NBA Finals?,0.11,608.38
nba-finals-g7-assists-leader-111,will-myles-turner-record-the-most-assists-in-game-7-of-the-nba-finals-311,Will Myles Turner record the most assists in Game 7 of the NBA Finals?,0.11,569.43
nba-finals-g7-assists-leader-111,will-aaron-nesmith-record-the-most-assists-in-game-7-of-the-nba-finals-425,Will Aaron Nesmith record the most assists in Game 7 of the NBA Finals?,0.14,562.22
nba-finals-g7-assists-leader-111,will-andrew-nembhard-record-the-most-assists-in-game-7-of-the-nba-finals-531,Will Andrew Nembhard record the most assists in Game 7 of the NBA Finals?,0.08,713.23
nba-finals-g7-assists-leader-111,will-isaiah-hartenstein-record-the-most-assists-in-game-7-of-the-nba-finals-491,Will Isaiah Hartenstein record the most assists in Game 7 of the NBA Finals?,0.03,676.26
nba-finals-g7-assists-leader-111,will-luguentz-dort-record-the-most-assists-in-game-7-of-the-nba-finals-744,Will Luguentz Dort record the most assists in Game 7 of the NBA Finals?,0.02,664.24
nba-finals-g7-assists-leader-111,will-tj-mcconnell-record-the-most-assists-in-game-7-of-the-nba-finals-897,Will T.J. McConnell record the most assists in Game 7 of the NBA Finals?,0.14,562.22
nba-finals-g7-assists-leader-111,will-alex-caruso-record-the-most-assists-in-game-7-of-the-nba-finals-949,Will Alex Caruso record the most assists in Game 7 of the NBA Finals?,0.11,569.43
nba-finals-g7-assists-leader-111,will-obi-toppin-record-the-most-assists-in-game-7-of-the-nba-finals-754,Will Obi Toppin record the most assists in Game 7 of the NBA Finals?,0.06,625.37
nba-finals-g7-assists-leader-111,will-bennedict-mathurin-record-the-most-assists-in-game-7-of-the-nba-finals-913,Will Bennedict Mathurin record the most assists in Game 7 of the NBA Finals?,0.12,689.23
nba-finals-g7-assists-leader-111,will-aaron-wiggins-record-the-most-assists-in-game-7-of-the-nba-finals-254,Will Aaron Wiggins record the most assists in Game 7 of the NBA Finals?,0.06,629.32
nba-finals-g7-assists-leader-111,will-cason-wallace-record-the-most-assists-in-game-7-of-the-nba-finals-339,Will Cason Wallace record the most assists in Game 7 of the NBA Finals?,0.09,587.39
nba-finals-g7-assists-leader-111,will-isaiah-joe-record-the-most-assists-in-game-7-of-the-nba-finals-475,Will Isaiah Joe record the most assists in Game 7 of the NBA Finals?,0.07,629.31
nba-finals-g7-assists-leader-111,will-any-other-player-record-the-most-assists-in-game-7-of-the-nba-finals-213,Will any other player record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-assists-leader-111,will-player-a-record-the-most-assists-in-game-7-of-the-nba-finals-929,Will Player A record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-assists-leader-111,will-player-b-record-the-most-assists-in-game-7-of-the-nba-finals-535,Will Player B record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-assists-leader-111,will-player-c-record-the-most-assists-in-game-7-of-the-nba-finals-849,Will Player C record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-assists-leader-111,will-player-d-record-the-most-assists-in-game-7-of-the-nba-finals-866,Will Player D record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-assists-leader-111,will-player-e-record-the-most-assists-in-game-7-of-the-nba-finals-328,Will Player E record the most assists in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-total-points-scored-in-first-minute,will-02-total-points-be-scored-in-the-first-minute-of-game-7-of-the-2025-nba-finals,Will 0–2 total points be scored in the first minute of Game 7 of the 2025 NBA Finals?,79.92,0.08
nba-finals-g7-total-points-scored-in-first-minute,will-3-total-points-be-scored-in-the-first-minute-of-game-7-of-the-2025-nba-finals,Will 3 total points be scored in the first minute of Game 7 of the 2025 NBA Finals?,0.0,0.0
nba-finals-g7-total-points-scored-in-first-minute,will-4-total-points-be-scored-in-the-first-minute-of-game-7-of-the-2025-nba-finals,Will 4 total points be scored in the first minute of Game 7 of the 2025 NBA Finals?,0.0,0.0
nba-finals-g7-total-points-scored-in-first-minute,will-5-total-points-be-scored-in-the-first-minute-of-game-7-of-the-2025-nba-finals,Will 5 total points be scored in the first minute of Game 7 of the 2025 NBA Finals?,0.0,0.0
nba-finals-g7-total-points-scored-in-first-minute,will-6-or-more-total-points-be-scored-in-the-first-minute-of-game-7-of-the-2025-nba-finals,Will 6 or more total points be scored in the first minute of Game 7 of the 2025 NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-shai-gilgeous-alexander-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Shai Gilgeous-Alexander record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-jalen-williams-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Jalen Williams record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-pascal-siakam-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Pascal Siakam record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-tyrese-haliburton-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Tyrese Haliburton record the most rebounds in Game 7 of the NBA Finals?,0.0,92.0
nba-finals-g7-rebounds-leader,will-chet-holmgren-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Chet Holmgren record the most rebounds in Game 7 of the NBA Finals?,6.45,682.78
nba-finals-g7-rebounds-leader,will-myles-turner-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Myles Turner record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-aaron-nesmith-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Aaron Nesmith record the most rebounds in Game 7 of the NBA Finals?,0.0,763.18
nba-finals-g7-rebounds-leader,will-andrew-nembhard-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Andrew Nembhard record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-isaiah-hartenstein-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Isaiah Hartenstein record the most rebounds in Game 7 of the NBA Finals?,4.41,763.17
nba-finals-g7-rebounds-leader,will-luguentz-dort-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Luguentz Dort record the most rebounds in Game 7 of the NBA Finals?,0.0,190.81
nba-finals-g7-rebounds-leader,will-tj-mcconnell-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will T.J. McConnell record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-alex-caruso-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Alex Caruso record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-obi-toppin-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Obi Toppin record the most rebounds in Game 7 of the NBA Finals?,0.0,671.28
nba-finals-g7-rebounds-leader,will-bennedict-mathurin-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Bennedict Mathurin record the most rebounds in Game 7 of the NBA Finals?,641.27,6.27
nba-finals-g7-rebounds-leader,will-aaron-wiggins-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Aaron Wiggins record the most rebounds in Game 7 of the NBA Finals?,0.0,673.18
nba-finals-g7-rebounds-leader,will-cason-wallace-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Cason Wallace record the most rebounds in Game 7 of the NBA Finals?,0.0,190.81
nba-finals-g7-rebounds-leader,will-isaiah-joe-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Isaiah Joe record the most rebounds in Game 7 of the NBA Finals?,0.0,190.81
nba-finals-g7-rebounds-leader,will-any-other-player-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will any other player record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-player-a-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Player A record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-player-b-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Player B record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-player-c-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Player C record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-player-d-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Player D record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-rebounds-leader,will-player-e-record-the-most-rebounds-in-game-7-of-the-nba-finals,Will Player E record the most rebounds in Game 7 of the NBA Finals?,0.0,0.0
nba-finals-g7-will-siakam-score-22-points-against-the-thunder,nba-finals-g7-will-siakam-score-22-points-against-the-thunder,NBA Finals G7: Will Siakam score 22+ points against the Thunder? ,162.84,621.07
nba-finals-g7-will-jalen-williams-score-22-points-against-the-pacers,nba-finals-g7-will-jalen-williams-score-22-points-against-the-pacers, NBA Finals G7: Will Jalen Williams score 22+ points against the Pacers?,307.06,473.42
